0400|Charlie Juliet, Charlie Juliet, Bravo Wimmo, Bravo Wimmo, checking in after checking our hours are ours and I'm gonna have a craft change.
0090|I do, I do, I do, I do. But man's got business to doing that, you know what I'm saying? Just got out of the surf at the groin. Fucking pretty peaky. Those are wet.
0047|There hasn't been a great deal in the last six months potentially, or wherever it's been. However, to me, there's been a fucking huge progress and we keep
0053|What I've done is I've given Gemini CLI a prompt to go into my function and just search everything and generate the prompts for me to copy and paste into another
0133|and I'm pretty content with my time in the Naki coming to an end. I've had a great time and that's all I can ask for. So you're wrong, Mr. fucking...
0127|Now Sydney's whipping up, stay, Chibatties. Yeah, fair enough. Put my report in there.
0319|kind of doing a weird thing on that kind of plane. However, I did wrap a few around pretty solidly on the rail.
0331|coming left right and center real misaligned but yeah for often had a good time I had a real good time people over here don't understand fool me I swear because I'm getting blinded by the lights on this whole drive back which have been pretty
0325|Check, check, check in. This is Charlie Juliet. Charlie Juliet, Region 4, Bravo.
0333|What the um, what's that all about? And it's definitely not Guernsey cows. Guernsey cows, they ain't worth the grass they fucking eat. Uses pieces of shit. Reckon they got Guernsey dairy. They're just fucking copycats. Whatever we do they-
0327|Fuck we're frothing. We are so out there, solo sesh. There's no one in the entire pay or a road, or wherever it's fucking called. We are frothing. We are out there. I'll see you.
0131|Okay, I just want you to know that. One does have fun in the evenings, but nothing in this life is free, Ben, including fun.
0125|Your parents know like me they know pick up and then just went to the garage brings out a battery pack jumper thingy did absolutely fuck all
0119|look like or how it would operate but something like say they're offshore and they can't remember what the operational conditions so how big the sea can be for like an ROV they could just open up crystal bit
0045|Yeah and what I also think is really cool and what I'm really enjoying is that like every couple of weeks something happens with Clixed and even though like
0051|So this morning, I've um, I've self-assigned my ta- my s- uh, what? I've self-assigned myself, I've assigned myself the very, very-
0079|Well, good or not, you've got me absolutely frothing to go surf again. You know, the froth levels kind of dipped this morning temporarily. Can confirm after spending five hours on shit that I didn't need.
0086|dick and a half. It's blowing so hard that if one were to step outside of one's vehicle, one would potentially end up in Australia. It is blowing so hard that I believe
0092|about I became for a alignment Co
0247|you know you could buy I mean I was just gonna pay for shipping anyway but in my head I was gonna rock up and if it was less than two then you know I was just gonna I was gonna do it kind of thing you know my cap was two and as you just
0253|
0284|Yeah, sick. Well that's good then. I'm sure she will serve and support you and beckon to your every demand and bow at your feet. I just marched, no not marched, stomped.
0290|I just started, I think it was more about the hours I'd done that week, even though I don't own my company any hours, but it's just that dark side to the casual worker. That really eats me up in terms of the guilt.
0291|of not doing work even though I don't have to do any work because I'm not contractually employed to do a set number of hours a week. Yeah I don't know I'm sweet so this morning I actually just booked another flight you know.
0285|up to Ghost Peak. Made that thing my bitch. Bit of a weird afternoon actually. For some, like I got fucking super anxious about nothing. It was real weird. For like...
0252|know kind of misogynistic as if they're an object they're not um but yeah you know he gets Ben Webster 650 so fair game if you ask me maybe I'll get a little discount as well
0246|freight companies who are up on the old googly-woogly and have a little quality watchy-suchy watchy but at that price I don't think the um I think the value is there
0093|Well, that's good to hear about yourself. You know, you don't have to put it up there every time. It's good that you got out there. Graveyard wind just full dropped there. It was crazy. But then
0087|The rocks underneath the reef are even moving. Fuck me, it's so windy, holy shit. Few guys out, few tangos out at graveyards, maybe five, six people. Got another fucking, he's got a huge nose, oh my.
0078|be an option for sure worth a look although I mean I'm pretty sure he says that about any wave anytime but yeah fuck it and the mountains looking sexy today baby
0050|a safe space and a productive environment where there's no pressure from the outside world.
0044|time to warm house house called I called
0118|offshore installation vessels and really any offshore rig and the amount of documentation involved in those kind of procedures operations is like insane and using i don't know what the thing
0124|warehouse kind of thing with equipment that adheres to regulations. Fuck! Possibilities are endless. This could be huge. Huge.
0130|Good morning Benjamin. It brings me immense joy, satisfaction, gratitude, appreciation for life that you feel like shit.
0326|you.
0332|hectic. I'm voice knowing for something else and I can't remember what it was. Oh well firstly Jersey cows.
0336|today with the amount of work I've done. So yeah, how's that?
0322|Yeah, today's uh, today ain't a fucking business day, put it that way brother. Yo!
0108|So I won't be sending his voice message if he was, but I'm gonna go meet Corbin, Sydney's brother. So slide a little wave in with him, which will be pretty jokes. Feeling good, need a shit. Life moves, pretty keen, pretty frothy.
0134|I don't know, I can't be asked to insult you because I'm not that kind of guy and my meditations, my yesterday's yoga for stiff people session, the theme of the session was all about compassion and compassion for oneself.
0120|type in you know what what rv's are on board are those rv 004 006 and 009 what is the operational limit like conditions of 004 and then it just comes up and fucking you know provides you the documentation need for that
0068|Oh yeah, oh yeah, yeah yeah yeah.
0040|to go get dinner and shit so I won't do any click shit and I could have done clicks earlier but I was kind of just like fucking about with work instead of just bashing it out and like setting myself you know time to do it like I give myself time
0054|tool and I'm setting up a UX pilot account which is an AI wireframing thingy and then I'm going to copy and paste the Gemini output prompts to then put into this UX pilot
0083|surf. Quite disappointed actually in that. But you know we do love a big amount of crab hunting. So that's fun. Update on the old Naki coastline. I'm down in the graveyards now and it's
0097|to have it all the way back because I was finding my back foot would be like all the way on the kicker and I go for a carve and it'd be like too loose but then if I did it with my back foot like a halfway up the deck pad then like it'd be real nice and feel
0242|Shalom, alaikum, alaikum, alaikum, alaikum, alaikum, alaikum, alaikum, alaikum, alaikum, so I've just spoken to a very lovely lady at Qantas Freight and you know I tipped myself
0256|that right now milk the fuck out of it and then bounce and see what happens in the future although I can't really comment because I'm in a very comfortable position so it's not really relatable so I do apologize for that
0281|you set yourself apart because of how much of a genuine personal interest. So I'm just kicking my fucking snapper you have in, in the field. And the only thing you can really do is one, don't worry about something that isn't even confirmed to be.
0295|I don't know how to hack anything apart from a big fat top turn bush Gamma Copa in a few hours. No hunting though Old mate hunter boys not not around this weekend, which is shame. So just gonna be
0294|about after it. But really cool about your pie. This is really cool and I really am enjoying hearing about the piracy you're doing. It's quite inspiring. Can I hack into your pie? Not hack.
0280|You know, your company said to you the other day how fucking indispensable you are. And obviously the market is changing a lot in respect to software developers and stuff. But then I feel like you're different.
0257|I'm sure you'll be sweet. Fucking you're a smart cookie. You can get a job. You can get a job at my work, and we can go live in Mars together, and you can build our software. You're actually probably fucking good, to be fair.
0243|put it on the scales, she got the old measuring tape here, measured up the board, got a little cut ski-wop ski, now express 1100
0096|is when I'm going for a sloppier section carve, I want my front foot, my back foot, sorry, to be on the forward half of the deck on the grip pad. And then when you wanna put it up there.
0082|Um, that is your JS now, brother. Your JS. So don't refer to it as mine ever again. I've passed on the baton.
0055|to fucking do it all for me so I will keep you updated on how it goes Oh Oh Oh Oh UX pilot you want money from me
0041|to go surfing but she'll come.
0069|I'm confidential in conversation now so fucking little dewbags hanging around put your fucking headphones in
0121|And like for literally anything like that on board, you could do all the equipment on the vessels and pretty much any construction site has to be dated and checked every year. So you could have like a, you know.
0135|So thou shall be compassionate in oneself, and extend my compassion to you, good sir. Because it's clear to me that you're so fucking queer that you're-
0109|on the surf not gonna lie to you. Tango out.
0323|Yeah, sorry. I've done this a lot recently. I forget why I'm voice messaging. And it was to say that if I do go check the waves, I'm probably going to miss the alignment meeting. But I'll keep you posted on that.
0337|Benjamin Benjamin Benjamin Benjamin. Um, quick one while I'm in my head. Um, before you book any body flights.
0309|today, woke up at like seven, Sydney was like do you want to go for a walk up the hill? I was like okay. Fucking absolutely stomped up this mountain motherfucker. Huge. And then went and checked the waves but no dice and then went fishing.
0321|3 o'clock for the last 25 minutes I've just sat on the couch, moped, replenished my lungs and now I think I might have to go check the surf again.
0335|Woohoo! No, not that. No thank you, Monsieur. So I think this, I'm actually gonna have to do some work this week, which is probably a good thing for the account because PNL, I think we're in the negative.
0123|You can get it to send you a fucking report of, okay, what's expiring, what needs to be renewed, what's come to the end of its life kind of thing. And that would be useful in literally any construction site, any fucking.
0137|yeah? Fucking wanker. Pig. Fucking... Krusty... Pork rind. Fucking...
0057|Yeah, yeah, you make a pretty valid point there buddy. The goal, I guess, the way to combat that is for me to now spend an equal amount of
0043|You can guess why Cold Still sat in the car after arriving at the house Because car has heater House no heater House need make fire Fire take
0094|there was like fucking 15-20 people like stupid amount so I was sat on the right for most of it and I get like five rides and then I'd go to the left and catch the set and then I'd paddle on the inside sit get like two rides and
0080|to spend five hours on because I just wanted to do it. And when I told you that I was gonna close Gemini, I didn't close Gemini. No, no, no, I carried on doing other shit I didn't need to do. Buh-buh!
0269|fucking top turn and it was like I just two pokes on the eyes and just hit straight eyeball all squidge no cranium no skull so that was that reference
0255|excited to speak to me. It's almost like he didn't have his own son. I think he was way more excited to speak to me than he was you. Job. Yeah, fuck the job. Fucking take him for the-
0241|I don't fudge and tired and then I've got me five and means to Oh fudge six to late fudging hard to fudge say fudge. I don't know if I like this
0296|now with Sydney and the granddad. Meeting the family already brother, two weeks in. That's how we do it. Ain't no time like the present, no time to lose.
0282|happening and two, be proactive about it. And if you are like generally concerned that your job might not be lasting longer, then just start casually looking around for like other solutions. But we absolutely.
0283|ain't gonna fucking do is have a shit moody time when you're away because you're worried about the real fucking world. All right? Meh.
0297|Getting a little bit A little bit pissed off about like I keep working keep getting meetings and evenings And then I just keep um Not being not prioritizing
0240|he's getting the passport stamp and now come on trim ear off on teams measure me and he's like can we have a call and I'm like meh no just do what you thinks best and then I'll tell you if it's right and
0254|Yeah, man, that's no worries. If you want to be that insecure about the relationship with your father, that's fine. Yeah, that's your problem. That's not my problem. Scott and I had a lovely conversation. Thank you very much. He was so nice.
0268|getting a new one to mask the fact I'm shy. And cranium, I think I was, the cranium is your Jed, your head. And I think I was talking about how I just absolutely clinical precision bang the tits off.
0081|So, and then we're gonna go check the waves again. Bye!
0095|and then paddle over and get a set on the left. And I was being a bit of a dog like that, but it worked pretty well. And the right, so you just do literally just one cutback and that was it. But what I have found with this fin and which I'm really keen to investigate more is...
0042|What were check out that down going down It is morning time I'm not feeling well rested
0056|off and we use a different one okay okay I'll keep you updated whimsical join for free that sounds good
0136|Pending up your frustration and Incompassion and expressing it on others So maybe you should look in the mirror Little sad crybaby boy
0122|you upload all of your equipment specifications and the date of last review, which would be on the check sheet or whatever it is, put them all into the model and then every month
0334|just do way worse. Guernsey Dairies, silly cows over there. Fucking hell. And then, oh yeah, so just driving back, checking my emails and I've had like four emails about like new projects and like loads of work coming in and I'm just there like, whoo!
0320|Um, didn't start doing any work till the one o'clock meeting. Um, was in meetings from one to let's call it two 30 did some photo editing during those meetings. It's now.
0308|wave. Wild fun on the twin blade. Fucking did the railing though. Like shinned it when I was trying to bang it but I did bang the fuck out of it on a few before it and then went around to that friend's place yesterday. Fucking wild fun. And then
0421|pretty frothing on that. Picking up some some future fins tomorrow for the TACO grinder.
0347|of you there bud. Cyd is messaging me saying she was on her time of the month so that's pretty fucking buzzing there's no baby J coming because yeah pretty questionable put out game.
0353|see how illegal I can do this and not pay them a cent. Although reviewing my pay slips, I do think they may potentially have some grounds to stand on, given I only paid 14K in taxes.
0409|And then what's the status update on Nicker Fuck what's the call second name Nickerju status update on Nickerju
0384|Post wake up, pre surf alignment complete. Charlie Juliette out.
0390|5 degrees hence when we normalize by MWD we're looking at a Hello, that was a nice one. Oh, sorry. I'm in my report. We're looking at a wave wind
0145|beautiful sunrise here this morning light variable offshores good bit of swell my friend reckons me a head high overhead so we're gonna go for a nice surf together at 9 9 30 in the morning brother's birthday tomorrow he's getting the
0151|you want to come mine for a drink. So I said, okay. And then went for a drink there. He's hanging out. And then bounce to go go home and have some dinner. And then when I'm driving home, she fucking messes with me the screenshot. And I was like,
0179|Like, way too much. Like a young instructor, young people in the room, fucking Luli Lemming, good law. Not worths. It was just fucking a bit much. It was a bit too like... Ah, now you can stretch out your heart. Fuck off. I'm here to get limber. Yeah, not be a good person. Do you know what I mean?
0186|It just ffff- AHHHHH Fucking just before entry That's impressive brother Nicole's one lucky lady Woah! And no fucking chicken is there Rooster! Come on now
0192|Thanks for watching!
0031|You know it comes up with an error and then it just fucking debugs it and then runs again New error fucking debug run again. I can't believe it. It's changed my life for sure That's insane
0025|The thing's about to turn up, but obviously no one's meant to turn up. And then like two seconds later, like the door, the main door, like clicks, kind of like closed or like, you know, you made a sound.
0019|Fuck it was it was kind of doing it just getting blown off harder than a slit eye and a tight brothel. But fuck I had some shape. A few sick ones.
0233|and then just transform all to the back foot, letting your weight fucking turn the bottom turn, fucking, and then just up to the top and bang! You know, just fuck off. Take that one, you fucking gunsy little cow, you fucking milk shit. Do you know what I mean?
0227|But yeah, feeling pretty mellow and then did look into a fucking productive four hour session. Productivity was almost exceptional. Let's do the roof almost actually. It was. Yeah, it was. And now I'm at Graveyard. It's about... It's about...
0226|Coffee on, stretch done, yoga with Adrian. Did some fucking flow one. She's a bit quick. Fucking absolutely ramster. I'm like, fuck it, hold on a minute. Let me get my fucking set up and then she's moving on. You know what I mean?
0232|yeah super psyched you know fucking back knee down fucking the pinky toe on the back foot is just sky-high that back knee is dropped all the way on the front knee and the gun compressing
0018|skate skate steak steak and garlic butter as well so yeah man was cooking in the kitchen and that man man thought the whole thing was gonna blow nah mean um yeah okay juliet jolly out
0024|I got in the window, caught my eye, and it was like someone had arrived. I didn't see anyone or anything, but it was kind of that, I don't know, I got that feeling like, oh.
0030|I can't fucking believe that. It's insane. And it's so crazy. And like the ability for it to run the um, run the script and then
0193|Fuck yeah. Yoga this morning was fucking class. Loved it. It was me and like six fucking mums and dads. It was great. Steve and Nick were there. Went for a coffee with them after. Got the full
0187|Yo, um, I've got, I was just thinking random shit. And then I realized I've got a 6-4, 19 and a quarter, two and...
0178|Oh shit, I just got a meeting invite. Looks like I'm gonna have to join. Oh, they just started the meeting. Fuck off, I'm sending a voice now. Went to a yoga session this morning, not that good. Way too fucking spiritual hippie dippy bullshit. Fucking.
0150|I'd done like four or five times in it was sick. The fucking hell it was cold those Easties or Southerlies were blown strong and then um fuck what's her face? Sydney was like
0144|half 11 p.m last night Australian West Australian Eastern Standard Time at 4 a.m. I woke up to go drop my mate to the airport um I think I actually went to bed at midnight so a good four hours sleep
0391|ratio of about 0.45 which isn't very aligned in terms of wave height we've got roughly one and a half times the average human being provided they're not wearing air forces
0385|Clayton Juliet Clayton Juliet Bravo windmill Bravo windmill. TC unit has advanced on location code 3401. Here forth comes the atmosphere.
0408|that. Really finding my groove with the quad. Really stoked on that. Why would you be working on a Wednesday anyway? You don't work on Wednesdays. I'm confused about this whole thing.
0352|Do they not know who I am? This is not how this arrangement works buddy. Mr ATO, you pay me. I ain't giving you a dime. So I'm going to investigate that with a registered tax official.
0420|So that was a bit of a disappointment. Other than that, done about five hours of work today. It's a good Friday. Had a beer already. I got half an hour of me, and then we're going to get to the pub and get woodwork. Absolutely woodwork.
0346|I'd suggest you don't tell them about your fucking pig fat odor shit. Um, probably won't go down too well. I have all the best with it. Um, she does sound pretty needy. Yeah.
0350|The sun is shining, the birds are chirping, the sheep just plowed through the fence, the fucking black one leading the pack, no surprise there, um rain, rain, rain.
0344|of baggage.
0378|and you have researched visas. Point number one, yeah I think I need to start doing that with Adrian. Having a pause and you know really just finding the rhythm.
0393|tangos. We've got one tango out on a right coming into the Maldi boat ramp area which is really strange and zero tangos at G's Graveyard.
0387|atmospheric we're sitting around 1,100 bar pressure, foul cover hovering around the 0.65 region expecting to drop we have on average 5 millimetres
0152|WAH!
0146|absolute fucking presence from the Lord himself. Lord Morpheus is gonna morph sand the endless dreamer, wherever the fuck he calls himself. Been bashing out on the plane.
0191|And listening back to those voice messages, I admit I do sound maybe perhaps a little two-legged feathery bird which cockadoodledoos. Fair enough. But fuck you.
0185|20 seconds? What? 20? How the fuck do you do that? That's insane. I've never actually made it fucking inside.
0026|I swiveled round so quick and like full heart drop. Oh, oh that was cooked. Shout at myself, oh my days. Oh I better take a smoke oh, fuck.
0032|Oh, I fucking love computers, man. Holy shit. Wow. And yeah, I did just bang out an extra fucking probably. What did I put in the sheet? Oh, I put an extra hour that I didn't do.
0224|Fuck all crazy. I hate Mondays. So I think I'm gonna go surf
0230|Brizzi Barley still to 50 bucks. So I booked that later. And how's the old visa situation? This is coach Clayton out.
0218|This is when the gumball, the snus would usually go in. And like fucking hell, it's cooked. So I'm stopping that and just gonna go back to the hard stuff. Back to the rollies, maybe ease out of them. I didn't have a fucking rollie.
0219|Any nicotine from like Fuck it would have been like half full onwards. She's pretty impressive for me. So I'm pretty stoked on that So maybe by Mexico, I'll only be having like 10 rolls a day fucking pretty good going
0231|Fuckin' love surfing. Wow. Pretty slow. Pretty fuckin' slow. Sets were only like, well, to be fair the bigger sets were like chest-head-high. And fuckin' put it up there in a few of them. Fuck.
0225|Hey mate thought I'd give you a quick update. Um, fucking sun's out. Sun's out, currently 12.35. Locked into a nice early morning wake up. Got the fire fucking cranking.
0033|which is probably a fucking skimping it a bit probably should put an extra two hours down fuck me wow so stoked on that and I was using flash for the last hour or so and it seemed to be doing all right but it kept on
0027|Also, I don't know what a task board is or how to send an invite. But I mean, I get the idea of what a task board is. It's pretty self-explanatory, but I don't know what the f***ing... I don't know, is it an app or some s***?
0184|
0190|When I get to Perth, if you're interested, I can send you photos and like the exact DIMMs and that and then can go from there. Yeah, I don't know how I'd get over but there'd be a way. There's always a way.
0147|Yeah, forecast looking for the week. Spirits are high, morale are high. Frothing. Check, check it. In with two.
0153|Yeah, post surf alignment, surf with my good friend Mitchell. We ended up searching for waves for about an hour, even though the spot just up there.
0386|meteorological, bathrometrical surveys. Starting with the atmospheric, please noting that all figures listed herein, despite being quantitative, is based on a court of assessment derived through engineering...
0392|He's just fucking banged it like three times on my days There are one two three four five six tangos out at Our elves that's our elves three
0379|I'll be in a in a nice stretch and then she'll be fucking flying off to the moon and I'm ready for it. I Can't confirm. I did not mobilize myself This morning. I wasn't feeling it and I didn't want to force it. I'm
0345|Yeah, yeah, yeah, yeah, yeah. Pretty stoked on that. Congratulations, Nickers. Sending all the good luck and energy your way.
0351|Rain! Last note. Pretty hectic rain actually. Real hectic. Potentially fitting given tags I reckon I fucking will slap them 3k.
0369|It is that time of the month for her though, but you know what they say? It's non-English breakfast unless it's black pudding. Which you won't really get unless you know what black pudding is. Yeah, Charlie Juliette out.
0355|I mean. Fires roaring, feet freezing, cold air today, cold air. Been hearing on the grapevines that your fits may be tubing today. So you're gonna bash bash bash bash bash to about two o'clock.
0341|how do you think we're getting back to Byron from Brisbane if you've kind of thought about that because I'm kind of floating the idea and quite liking the idea in my head of just fucking all the travel off in one go
0396|in FB2 the CF CWR and in the FB3 we are using the TA 2.5 inch T fin.
0382|So you know my email just hit me up with an alignment. Probably send me a WhatsApp as well because I don't really check my personal emails too much. I'm currently on route heading three clicks south-east to...
0157|I always do feel a bit of pressure when I surf with these boys again because you know I always go away for so long and I always feel like I'm you know meant to come back better than when I left which you know is counterintuitive to my surfing ability. Yeah now currently 12.25.
0143|Good morning BJ BJ BJ BJ BJ this is JC JC Juliet Charlie Juliet Charlie Juliet Charlie BJ checking in checking in check check check check check the time is 6.23 I arrive to the humble abode at around
0194|debris from Taiwan. Fucking hell. It's actually quite cool because he was working, he was doing the projects that I was designing. So that was kind of cool. But then fucking hell, it just didn't stop. And then went and picked up some mulch from Dean. And now I'm at Graveyard. It's fucking like 11...
0180|So that was a bit of a disappointment. Other than that, done about five hours of work today. It's a good Friday. Had a beer already. I got half an hour of me, and then we're going to get to the pub and get woodwork. Absolutely woodwork.
0023|Fucking hell man. Jesus Christ I've just absolutely shat myself. I was just there like clicking away with Gemini and then like fuck I don't know some weird like reflection.
0037|laugh. Oh well.
0209|Um, oh good. That made me laugh. And enjoy yourself, brother. Fucking spank the cunt out of it.
0221|Benjamin, the time is 12.43 and all I've done today is work wise is
0235|I should stop saying fucking so much. It was literally like every other word in that. I just really listened to it. That's hectic. Wow.
0234|Woo! Yeah, fucking love that shit.
0220|if you ask me, baby.
0208|Fuck off. There'll be at least like one bang section and like a few cutties. But fuck. So fun. And that is extremely funny regarding your parents already fucking, or your mum already saying yeah.
0036|was working on this, um, this script which is the fucking, like a side quest essentially which is so jokes because I've got so much fucking other work to do ah fucking we have a
0022|and I had to walk so far. Fucking pretty tired as well. There's a pretty, a lot of paddling. But yeah, fuck's just that.
0181|pretty frothing on that. Picking up some some future fins tomorrow for the TACO grinder.
0195|people are rocky lefts which fucking looks cooking to be fair no one's on the old yards and it's about fucking overhead howling it's fucking cunt off but looks kind of cooking so i'm actually taking the cod out which is pretty i'm pretty
0142|the domestic to international terminal and the left is fucking spazzing out constantly saying low battery low battery low battery low battery fucking if that ain't a sign i don't know what is brother inshallah godspeed see on the other side
0156|I was still just feeling a bit stiff, you know, hadn't surfed in two days. Kind of had the water in. I'm in new waters, new territories. Well, not new, but, you know, revised. I would need to be refreshed in these territories. Managed to put a couple of fans up there, but you know, nothing special.
0383|um location code 3404 otherwise known as peyora road and that is princess alpha orifice rectangle alpha road
0397|Charlie Juliet reports are over and we'll realign post activity. Actually looks fucking stunt. Well no, why am I? Rocky Leves actually looks fucking well fun. But way too many people.
0340|I'd pay for you to take your big board bag with big taco in there and then you can obviously put your board in there and I would bung you the cash for it. I'd also be keen on knowing.
0354|last year which doesn't seem like a lot. So yeah that's that. Tuesdays are the new Mondays baby. Quarter past eight and I've already slapped out fucking near on two hours of work.
0368|I'd be absolutely frothing my fucking chops off. But yeah. Bit of a Debbie Downer today, which is strange. So I might have to go for a cuddle tonight. Maybe lift the mood.
0418|Oh shit, I just got a meeting invite. Looks like I'm gonna have to join. Oh, they just started the meeting. Fuck off, I'm sending a voice now. Went to a yoga session this morning, not that good. Way too fucking spiritual hippie dippy bullshit. Fucking.
0342|and just flying out of Brisbane same day kind of thing. But I've obviously got stuff at yours that I could need to get, but depending on how we're getting down, if one of your housemates is picking us up from Robina or something, then maybe they could just put my.
0356|and then go home for some tubes, I think is the plan. Morale is high, morale is high. I'm choosing to ignore the whole texting because that could be quite a scary little thing, but fuck that. They are not taking my-
0381|and looking forward to the results of your alignment meeting. I'll be on standby if you need a second voice box to waffle some absolute garbage.
0395|we'll be using the Bravo Windmill 003 craft equipped in FB1 with the CF CWL
0168|Yeah, can confirm I wish you told me about the 1.5 thing at the start of that message because that was a fucking two minutes I'm never getting back. I'm 100% doing that from fucking henceforth. Jersey should be on the list. I mean I applied for
0140|in your little fucking hole in the ground because you've been buried because no one wants a bit of soggy firewood.
0154|road from where we first checked was cooking because there was a few too many people and we didn't like that and it was also this pretty heavy crowd at North Narrabin and we don't like heavy crowds so went and surfed another wave which
0183|off the fucking list now to take off some nyesh I'm doing yoga this morning as well fucking inspired by the Willis family I'm gonna shine yoga yoga for stiff people Okura Hall 9 a.m.
0197|Thank you! Woo woo! You're in love! Woo! I'm a fucking... kind of losing my marbles even though I've only been on my own for one day! Woo! Fuck. I might do some clickety clacking later if I'm not sniffing out some nyash.
0008|trying to stuff if I want to drive down the coast or not I've got an hour 2015 to the meeting probably got time
0034|making the same mistake so I think the pro would is definitely quicker so I might invest in it you know fuck thank you for putting me onto that Jesus Christ
0020|absolutely zero reference points. It's so hard to line yourself up. And then they're kind of fat, so you have to paddle real hard, and then you can't see fucking anything.
0236|What a day for it. Fudging what a day. Fudge yeah. Fudge and awesome. Out before first light. Cruising, sun's coming up. Get to the first light.
0222|Send an email, no, reply to a Teams message from my phone and then send an email to both, oh I replied to them sponsoring me like
0223|a thank you message and then I sent an email about my chat with Steve and if they want me to ask anything more and that is fucking it and I haven't even been surfing I went and checked the waves and then came home I've just done
0237|Mark drop down the base bang fish on we're getting snapper we're getting sharks we're getting barracudas we're getting sharks we're getting weird little red things that they're using for live bait we're getting
0021|And then by the time you cleared your eyes and you're going down the line, it kind of stand up and get a bang or two in. But fuck me, she's blowing her tits off. And then I got out so far down the beach.
0035|So apparently I've done, um, well, I don't know if I just cut, apparently I've done eight hours and 15 minutes of work today. Um, we'll run with that number five and a half hours of that. Oh no, six hours of that.
0009|I'm on the fucking road and she's blown her fucking tits off holy shit I'm flying down the fucking South Coast Road whatever whatever it's called you know when you you kind of get the view
0196|stoked on that solo sesh fucking and yeah fuck yeah you like the JS that's what we like to hear now you got me stoked to surf this even more so and happy anniversary that's fun that's
0182|Yeah, I remember him saying it was a high tide, it's pretty buggery, which can't confirm because I surfed the Gordon in the morning and was looking over and it was burger. Yeah, fun. Another fun wave.
0155|was considerably worse. Pretty stiff today. I did my own personal stretch this morning. Really focusing on loosening up the hammies and lengthening those hamstrings, which kind of follows through into the lower back. But yeah.
0141|I had my earbuds on the charge for my whole day. I put them in like when I got on the plane. I had to fly from Newtown to Alton. I'm fucking walking.
0169|the visa and I'm pretty sure I haven't actually checked if I got it but I'm pretty sure I got it so I'd be surprised I should check if I've got it I now remember Mexico being fucking visa on arrival and yeah when you do the thing and you put it up there and then it kind of just does that weird kind of like in but
0394|Charlie Juliet, lead member of the TC battalion, will be advancing on entering the water in roughly t-minus five minutes.
0380|listening to my body and my body was telling me, Jay, give her five. You know, you don't need to do this this morning. So that is what I didn't do. Yeah, interesting about the transit visa. I suspected as much.
0357|you fucking three board quiver away from me I'll tell you that for free and what else is going on not much just straight straight cruising being productive this morning did some yoga this morning did some yoga last night you know
0343|shit in the car and then at Rubina we fucking trade items and then I just get the train back up to Brizzy because there's a half full flight Brisbane to Bali for $250 on Jetstar and I can use my Jetstar Club fucking voucher wo wo to get 20%
0419|Like, way too much. Like a young instructor, young people in the room, fucking Luli Lemming, good law. Not worths. It was just fucking a bit much. It was a bit too like... Ah, now you can stretch out your heart. Fuck off. I'm here to get limber. Yeah, not be a good person. Do you know what I mean?
